USA-HON-WAP, FOUND MITSUBISHI CAR KEY on Kaena Pt Road Found key ring with Mitsubishi car key and a house key on Kaena Pt dirt road Wed 111412 Call 808 6237661 to claim by identifying other unique item on key ring     Location Kaena Pt  Mokuleia side  its NOT ok to contact this poster with services or other commercial interests    PostingID3410157901     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
USA-GES-AND, imperfect pet owner seeking perfect adopter I wanted a pet so I got one But I am tired of taking care of it and paying for it I might even be moving in which case I would have to pay a pet deposit or spend an extra 30 seconds planning how to take along my pet Maybe I decided to have a baby or get a boyfriend or girlfriend Anyhow I dont want my pet anymore Oh wait that sounds every bit as selfish as I am I mean I cant keep my pet Yeah thats it Oh allergies YES I suddenly got allergies No one will question that  Now about my pet Ive had it since it was a kitten or pup or egg if reptilian and now its middle aged the age NO ONE wants to adopt but didnt you see I need someone to take care of it  Anyhow since this process will be very upsetting for my formerly precious pet and because I may feel an inkling of guilt I want the adopter to give it a home where there are no other pets so it doesnt have to share your affections even though Ive been ignoring it for months Now let me tell you how sweet lovable and darling heshe is Also allow me to fail to mention that heshe has a urination issue when scared or heshe eat sofas etc  Oh and I think you should pay a fee to show youre capable of buying cat food And plus I spent money on it 8 years ago and heck I can get a few boxes of diapers for the baby with that cash  Besides everyone knows that you can tell a person whos taking your pet to be a test lab subject by whether or not theyll shell out 50 If my pet is purebred I will likely try to charge you hundreds Because I spend hundreds and this is a very valuable pet I just dont want it anymore But YOU should want it enough to help me recoup my original purchase price  Now I hope youll take it right to the vet because heshe is behind on shots And was never spayedneutered And make sure it gets premium food and all the things it deserves but I am too selfish to even continue to care for it And remember this is a commitment you better not take it and then change your mind ever because only I can do that Now that I dumped himher on you heshe is too traumatized to ever face that again  Last of all I will now close by telling you that I need this person who takes over my responsibility to come along quickly because otherwise I may have to take himher to the pound I probably wont but that threat is sure to scare someone into hurrying up and taking over my responsibility    its NOT ok to contact this poster with services or other commercial interests    PostingID3410160041    No contact info   if the poster didnt include a phone number email or other contact info craigslist can notify them via email           Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Dog TrainingBoarding  Affordable dog training we offer  Group Classes Private Lessons BoardingTraining InHome  Our expert trainer uses kind and postive methods  We have limited space left for Boarding over Thanksgiving our rates start at 15 and up to 25 depending on the size of your pet All inclusive  Call now 8644300712   sithappensdogtrainingcom 
USA-SOB-SOU, Snow flake corn snake im rehome this pretty girl she is an albino mix snow flake She is 43 inches long Shes very nice has never tried biteing me Im asking for a 70 rehomeing fee wich is a lot lower what I paid So dont try low ballin me I wont budge on the price A baby alone costs 50 to 75 atleast in pet stores so I think this is a pretty fair price for one this size and color If interested please email me before the 17th  Free to Good Home  Rabbit Free to good home  One adult male dwarf rabbit Gray in color friendly but doesnt like to be picked up He has recently started fighting with our other rabbit and we need to find him a good home Please call 9108087267 local number long distance area code recently moved recall if no answer     Location Berrien Springs  its NOT ok to contact this poster with services or other commercial interests    PostingID3410152005     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    LOST 5yr old SIBERIAN HUSKYamp 8mos old BlACK LAB MIX  Early Tuesday 1162012 my 5yr old Siberian Husky and my 8 month old Black Lab Mix puppy went missing and have not yet returned Both are very friendly and mild mannered We miss them dearly and want nothing more than for them to return home The Siberian Husky is named Gunder He is gray and white with light blue eyes he has a pink strip down the middle of his nose and black spots on his tongue Gunder is also nuetured The Black Lab Mix is named Dexter he is mostly black with a little white on the bottom of each of his paws and a little white on his chest that looks like a lowercase i Dexter also has a mass on his belly We are offering a cash reward for their return We have been in contact with all the local humane shelters and police departments If you think you may have seen them or have found them please contact me via email or my cell phone 15742092505   LOST 5yr old SIBERIAN HUSKYamp 8mos old BlACK LAB MIX  Early Tuesday 1162012 my 5yr old Siberian Husky and my 8 month old Black Lab Mix puppy went missing and have not yet returned Both are very friendly and mild mannered We miss them dearly and want nothing more than for them to return home The Siberian Husky is named Gunder He is gray and white with light blue eyes he has a pink strip down the middle of his nose and black spots on his tongue Gunder is also nuetured The Black Lab Mix is named Dexter he is mostly black with a little white on the bottom of each of his paws and a little white on his chest that looks like a lowercase i Dexter also has a mass on his belly We are offering a cash reward for their return We have been in contact with all the local humane shelters and police departments If you think you may have seen them or have found them please contact me via email or my cell phone 15742092505  
USA-VIR-SUF, Small white rabbit Playful little white rabbit needs a good homeShe would be great for child because she likes to run around and playShe comes up to the cage when you come in the roomThere is a small rehoming fee of 60 dollars but she comes with a cage and her food bowl and litter box and water bottlePlease email me if youd like more info 
USA-DAY-DAY, Looking to bring a boxer into our family A family of 5 looking for an adult boxer to bring into our family Must be ok with small children ages 4 to 12 Must be ok with cats as we have an older lazy cat Must like other dogs our other family member all have dogs and we get together frequently  If you have a boxer that you feel would fit into our family please email me with details     Location western ohio  its NOT ok to contact this poster with services or other commercial interests    PostingID3410168043     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Blue gotti female I have a blue gotti female to rehome she is 17 weeks old she was born july 4th has already started potty training doing very well very mature already up to date on shots have well over 600 invested in her asking a rehoming fee of 175 obo can send pics via text if interested please call 9372840313     Location Springfield  its ok to contact this poster with services or other commercial interests    PostingID3410156125     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Male Chihuahua puppy Hi I have a male chihuahua puppy Peanut is 6 pounds and 8 months old He is very sweet and loves to be petted He is long haired and white with brown patches His ears are brown He is UTD on shots Good with kids and dogs He is potty trained Rehoming fee of 50 applies Please call 9374391275 Thank you     Location Centerville  its NOT ok to contact this poster with services or other commercial interests    PostingID3410150301    No contact info   if the poster didnt include a phone number email or other contact info craigslist can notify them via email           Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
USA-SAR-SAR, Custom CageTank This is a custom built cagetank that is good for snakes or small reptiles The cage measures 6 feet long 2 and a half feet wide and 22 inches high It has a 250 heating element built inside Its missing one piece of glass door that would need to be replaced other then that the cage is in perfect condition Serious inquiries only no checks accepted CASH ONLY Not willing to trade I am asking 200 or best offer The picture was taken with it stored standing up and wasnt laying down like its made to 
USA-RAL-WAK, Sweet Laid Back Black Male Kitten This is Black Jack He is a sweet 4 month old kitten who has a calm and easy going personality He is friendly and loves to be petted and hear sweet talk Did you know that black kitties are overlooked at shelters more than any other cats Yet they are known to have wonderful personalities Jack would make a wonderful addition to any loving family This little guy is available for adoption through the Franklin County Humane Society He is neutered vaccinated and FIV  FeLV negative His adoption fee is 75 If you are interested in meeting him he will be at the Brier Creek Petco from Nov 17  Nov 24 You can go to fchsncorg to fill out an adoption application or to get more information   DECLUTTERIZING INSIDE YARD SALE 1117 I live in an apartment and I am tired of all the clutter So Im selling a lot of stuff I have items ranging from clothes to furniture Since I live in an apartment I cant have a yard sale outside SO Im having it inside Everything that has a yellow tag is for sale It will be held in the living room and kitchen of my apartment Below is a complete list of things for sale Everything is negotiable to an extent I just want this stuff gone so I can have my home back  ClothesJeans and Shirts Single Barrel Shotgun with Shells Kitchen Table with Chairs Entertainment Center I have two for sale KnickKnack Shelf Lighthouse Knick Knacks Stuffed animals Book bags Small Book Shelf Books High Quality Poker Chips Mens Shake Weight DVD included Ab Workout thing Medium Dog Pen Camping gear for dogs food bowl water bowl and mat to sleep on Jack LaLanes Juicer think I spelled that wrong its only been used 3 times Microwave Toaster Oven Small Coolers 1991 Duke Championship Coke Bottles 44 with original crate Prom dresses Corner Table Mirror Coach Purse VINTAGE   Address 322 Junction Road APT 13C Durham NC 27703  Come check us out Well be doing this all day or until everything is sold     Location Durham  its ok to contact this poster with services or other commercial interests    PostingID3410164501    No contact info   if the poster didnt include a phone number email or other contact info craigslist can notify them via email           Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Supportive Friends Do you need support for your feelings We are the free community of people coming together to uplift and encourage each other Come join our group today at  httpwilllistencommainauthorizationsignUp      Location Raleigh  its NOT ok to contact this poster with services or other commercial interests    PostingID3410154611     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Sweet Male Tabby Kitten This is Bam Bam He is a 4 month old tabby who is just as sweet as can be He is laid back and easy going He is friendly with everyone He is neutered vaccinated and FIV  FeLV negative He really wants a home of his own for the holidays He is available for adoption through the Franklin County Humane Society He will be staying at the Brier Creek Petco from Nov 1724 If you would like to meet him you can reply to this ad or fill out an adoption application at fchsncorg His adoption fee is 75   RHYTHM Events for Teambuilding Education Corporate Wellness and MORE You need DRUM FOR CHANGE  For all your Educational Programs Corporate Team Building Youth Programming Special Events Weddings Wellness Activities AND Drum Lesson Needs We specialize in percussion Small and large instruments that bring incredible energy to any event We custom create a program to suite YOUR NEEDS   Ice breakers for corporate seminars  Teambuilding for groups of 10 to 250 people  Wellness for all age groups from kids adults and seniors  Cultural education for public schools charter schools private and home schools  Small and large events  Fun and friendly handson interactive entertainment for Weddings Bar Mitzvahs Bat Mitzvahs and Parties  Custom designed programing for YOUR BUDGET and NEEDS  CHECK OUT DRUM FOR CHANGE and book us NOW for your next event party class or more  httpwwwdrumforchangecomserviceshtml   Keywords Drum Drumming Events Event Drums Gathering Fun Play Brainstorm Teambuilding Budget Groups Education Percussion Djembe Team building Ice breaker Icebreaker Group Wellness Senior Center Retirement Community Corporate Cultural Africa Boom Wackers Frame Drum HandsOn Awesome Call Now Be Happy Be the Change Drum For Change      Location RTP Triangle Raleigh Cary Apex NC  its NOT ok to contact this poster with services or other commercial interests    PostingID3410143234     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Chihuahua Puppy I have 2 male chihuahuas 7 weeks old that are looking for a good home Rehoming fee required Please call Rachael  9195209846 for information  RHYTHM Events for Teambuilding Education Corporate Wellness and MORE You need DRUM FOR CHANGE  For all your Educational Programs Corporate Team Building Youth Programming Special Events Weddings Wellness Activities AND Drum Lesson Needs We specialize in percussion Small and large instruments that bring incredible energy to any event We custom create a program to suite YOUR NEEDS   Ice breakers for corporate seminars  Teambuilding for groups of 10 to 250 people  Wellness for all age groups from kids adults and seniors  Cultural education for public schools charter schools private and home schools  Small and large events  Fun and friendly handson interactive entertainment for Weddings Bar Mitzvahs Bat Mitzvahs and Parties  Custom designed programing for YOUR BUDGET and NEEDS  CHECK OUT DRUM FOR CHANGE and book us NOW for your next event party class or more  httpwwwdrumforchangecomserviceshtml   Keywords Drum Drumming Events Event Drums Gathering Fun Play Brainstorm Teambuilding Budget Groups Education Percussion Djembe Team building Ice breaker Icebreaker Group Wellness Senior Center Retirement Community Corporate Cultural Africa Boom Wackers Frame Drum HandsOn Awesome Call Now Be Happy Be the Change Drum For Change      Location RTP Triangle Raleigh Cary Apex NC  its NOT ok to contact this poster with services or other commercial interests    PostingID3410143234     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    HOLIDAY BLACK TIE FUNDRAISER     HOLIDAY EVENT             You are cordially invited to a HOLIDAY PARTY on December 9th 2012 from 500730 at Childress Vineyards This is to benefit Amercian Childrens Home Tickets can be purchase in advance at wwwpeekaboocoutureorg 45 per guest Black Tie event Spaces are limited                               Location Childress Vineyard  its NOT ok to contact this poster with services or other commercial interests    PostingID3410133971     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
USA-NYM-NWV, FINAL ESTATE TAG SALE FINAL ESTATE TAG SALE  ONE DAY ONLY  SATURDAY NOVEMBER 17th Per order of executor one day sale 900am to 300pm to close out estate All antique vintage china glassware furniture garageworkbenchtool items vintage hats clothing and jewelry Plus lots more Special final pricing from 200  300pm Free wood all day 352 High Street South side Milford CT CASH ONLY    its NOT ok to contact this poster with services or other commercial interests    PostingID3410176747     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    New Haven to Buffalo NY 111912 I am driving to Buffalo for the Thanksgiving holiday I will be leaving West Haven bright and early on Monday morning 111912 Id love to split the expense with someone or perhaps more than one person If one person joins me it will be 50 the more we get the cheaper it will be The car is a SAAB 93 comfortable but not huge Only one bag per person If you are going someplace along the way let me know and Ill figure out a price Thanks     Location University of New Haven  its NOT ok to contact this poster with services or other commercial interests    PostingID3410160706     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    POWER TOOL BARN TAG SALE NOV 17TH 8200 ANTIQUES AND GLASS SMALLS CHRISTMAS SMALLS AND NUTCRACKERS NEW TIMEX WATCHES 2025 40 RETAIL CRAFTSMAN 10 PROFESSIONAL CABINET SAW WITH BISMEYER FENCE 1500 RETAIL TABLE SAW EXTENSION ROLLER TABLE FOR LARGE STOCK OR PLYWOOD FEED BENCH DOG PROMAX ROUTER EXTENSION TABLE 27 NEW IN BOX 350 RETAIL DEWALT 12 CHOP SAW 500 NEWAND 200 CHOP SAW BENCH STAND CHAMBERS STOVE AND VINTAGE METAL KITCHEN CABINETS CRAFSTMAN 24HP RIDING MOWER WITH 54 DECK 3300 NEW USED TWO SEASONS RIGID FULL SIZE BAND SAW DRILL PRESS AND 6 JOINTER PLANER 1200 NEW ANTIQUE VINTAGE SNOW PLOW TILLER SERVICED AND RUNNING CALL ME AT 2038738108 FOR ANY OF THESE ITEMS AND MORE 2038738108 SIX LUG ANTIQUE TRAILER WHEELS OR TRUCK WHEELS SPOKED AMISH MAIL BOX FROM PA NEW TABLE SAW EXTENSION ROLLER TABLE FOR LARGE STOCK OR PLYWOOD FEED  
USA-SAB-SAB, Dog Cage  Large We have a large dog cagecrate  great for a large dog  training sleeping at night or when you are away etc We used it to train our animals and no longer need it  It is 4 feet long 32 inches tall and 29 inches wide  Selling for 10000  8058960938 
USA-GRR-GRR, 13 week old puppy cuuteee  Hi we have a very cute chihuahuarat terrior mix She is about 13 weeks old and has had her first shots She is doing very well with potty training She is black with white socks and some white on her chest She is a very loving puppy and loves to play but listens well when you want her to settle down We hate to get rid of her but her mom and dad live here and they got pregnant without checking with us first The dad chewed through a barrior while we were away to get to his much to young girlfriendTEENAGERS Anyway 3 is to many so she has to go We are asking for a 10000 rehoming fee we really want her to go to a loving responsible home Please call me at 6167244261 for questions thanks John sorry no pics at this time     Location ne grand rapids  its NOT ok to contact this poster with services or other commercial interests    PostingID3410187154     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Purebred female boxer puppy newaygo 300 Shelters are full of dogs needing homes including plenty of boxers Why should anyone give you money This is a dog a living being not a car your put parts in Spay Neuter Adopt LOVE    its NOT ok to contact this poster with services or other commercial interests    PostingID3410185130     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Black pit bull puppy I have a black pit bull puppy her name is Akasha she is about five months old she almost potty trained shes a very good listener she is a little hipper but she is a very good puppy If interested call me at 6162622238 my name is josh 
USA-GSO-GRE, 30 to 40 gallon tank with filter I have a large fish aquarium i just broke down has rocks and filter sysrem no top or light but in good shapeno leaksasking 3000  30 to 40 gallon tank with filter I have a large fish aquarium i just broke down has rocks and filter sysrem no top or light but in good shapeno leaksasking 3000 
USA-REN-REN, Some people Why are there those people that have nothing better to then to flag everything that I put on craigslist If a person is trying to find a home for there animal and asking for a price to cover what they paid for and to ensure that they go to a good home Dont flag all the bloody time They arent saying there selling So do something better with your time other then flagging people that are trying to find a better home for there animals     its NOT ok to contact this poster with services or other commercial interests    PostingID3410159889    No contact info   if the poster didnt include a phone number email or other contact info craigslist can notify them via email           Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    wanted silver labrador adult female I am looking for a adult Silver Labrador Bitch Retreiver Between 10 months to 4 years Must come with full AKC registered Unaltered Send rehoming fee and pics  No shipping pickup only    its NOT ok to contact this poster with services or other commercial interests    PostingID3410142357     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    dog kennel 55 Dog kennel like new only use a few times got it from PETCO paid 120 for it it interested text or call 400 9946 thanks  
USA-MAW-MAD, Yorkie Poo Puppy I have one Yorkie Poo Puppy He is all Black was born october 4th has had all his first shots and has been dewormed been vet checked Shot records available to the adopting family                Call or Text 608 282 5108 Rehoming fee does apply  20 gallon fish tank aquarium  Like new 20 gallon oak colored fish tank and stand Used less than 5 weeks in likenew condition Full hood and light nice stand heater and a few misc items included Email for more information and better photos 100 
USA-LIT-LIR, Just need friends My boyfriend and I are totally interested in making new friends We love music and make music together so if youre a musician wed love to jam with you We have a whole room complete with guitar bass and drums If you love video games we have a 360 and a PS3 Were up for that for sure We are 420 friendly and would prefer someone else who uses or who doesnt mind at least We are 24 F and 27 M and we prefer similar ages but a little older is fine We are usually on a tight budget so going out isnt going to be an option all that often but will be fine sometimes Generally we are very laid back and openminded Just shoot an email above put something quirky in the subject line so I know youre not a bot PLEASE  Well talk in email just a little Ill send a pic if I like you just for security purposes for if we meet and allemail firstthen well see what happens  STRICTLY PLATONICjust a couple looking for some cool people No drama Keep that shit at home There is a difference between being upset about something going on and needing comfort or trying to drag others into some argument which causes problems We have 2 dogs half hound and half dachshund both of them are girls and we have a yard so we are dog friendly too But the dog has to be nice too     Location Little Rock  its NOT ok to contact this poster with services or other commercial interests    PostingID3410188002     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Free Puppies need homes ASAP I have 6 puppies they are about 9 weeks old and have had their first puppy shot Their mom was a full Scottish terrier and dad is an unknown terrier mix  You can text or call me at 4794667230 only if serious Thank you   
USA-HRT-HAR, Hartford to Buffalo NY 111912 I am driving home for the Thanksgiving holiday I am leaving 111912 in the morning and driving nonstop Id love to share the cost of the trip If I get one person to share it will be 50 The more people we have the cheaper it will be If you are going someplace along the way I can figure a price The car is comfortable SAAB but not huge One bag per person Thanks     Location Hartford  its NOT ok to contact this poster with services or other commercial interests    PostingID3410168936     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
USA-CAC-FOF, Garage Sale Proceeds for MS We are having a garage sale on Nov 16 and Nov 17 All proceeds will go to National MS Society  209 Jayview Ave Lehigh Acres  800200 on Friday and Saturday      Location Lehigh Acres  its NOT ok to contact this poster with services or other commercial interests    PostingID3410165223     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
USA-AUT-SAN, Lab Mix Puppies We have 5 puppies that are 6 12 weeks old Three black males one white female and one white male Mother of pups is a full blood yellow Lab and father is a LabRed Heeler mix  There will be a 30 rehoming fee eight three zero two three seventhree four one three  text only please     Location New Braunfels  its NOT ok to contact this poster with services or other commercial interests    PostingID3410148590     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
USA-TLH-TAL, need a car or truck needed a car or truck for free dont have money to buy one need away to go to drs grocery etc if you have a car or truck to give id be greatful call me at 8504083229or email me ty     Location wakulla area  its ok to contact this poster with services or other commercial interests    PostingID3410170622     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    HUGE Sale Good Shepard Church ThursFriSat 111517 Good Shepard Church located at 4665 Thomasville Road is having a Huge Sale starting Thursday 1115 through Saturday 1117  Items for sale include TVs  Electronics  Housewares  Clothes  Shoes  Purses  Jewelry  Books  Records  Knick Knacks                       Crafts  Christmas Decorations  Toys  Puzzles  Games  and much more  We are also accepting donations of items for the sale  Good Shepard Church is located less than a mile south of Kerry Forest Parkway on Thomasville Road on the east side     Location NE Tallahassee FL  its NOT ok to contact this poster with services or other commercial interests    PostingID3410172117     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    need a car or truck needed a car or truck for free dont have money to buy one need away to go to drs grocery etc if you have a car or truck to give id be greatful call me at 8504083229or email me ty     Location wakulla area  its ok to contact this poster with services or other commercial interests    PostingID3410170622     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
USA-ALL-EAS, puppy wanted I am looking for a puppy something in the range of 250 or less I want something more medium sized so no chihuahuas or dachshunds please If you have something that would make a good family pet please send me an email Thank you      Location palmerton  its NOT ok to contact this poster with services or other commercial interests    PostingID3410167607     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    pomeranian  hello i am rehoming my female pomeranian she comes with her bed brand new bag of food a bowl leash and collar a small rehoming fee of 65 please call 352 461 6637 need gone asap my lanlord says i cant keep her 
USA-MOI-MOB, FREE TO GOOD HOMES 8 wk old Chihuahua Puppies   Full Blooded FREE TO GOOD HOMES 8 wk old Chihuahua Puppies   Full Blooded  I have 2 Chihuahua Puppies Im giving away to good homes  These cute little pups are full blooded I have their mom  dad with me  They were born on September 14th 2012 They are 8 weeks old today  They are located in Grand Bay Alabama Off Potter tract Rd Near the Skating Rink  Im about 10 minutes from Pascagoula MS State Line  30 minutes from Mobile AL  Contact Number 251 3677056 or 251 4582684 Serious Calls Only  Pease  The Elberta Gallery Fiestaware We have recently reopened in downtown Elberta AL and offer a wide variety of Fiesta brand dishware antiques local woodwork and art and Amish furniture Come check us out Or call 2512848564 for specific questions or appointments Thank you  Min Pin  Female Have 16 week old female minature pincher min pin named Precious Needs a loving home Rehoming fee of 100 House broken and loves to walk cuddle up beside you in chair or whereever I have only had her a week myself as a trial but due to my serious health conditions I am unable to care for her like she needs and deserves Serious inquiries only please She is black with brown on chest Will try to post pic later today I need to find a good home for her asap     Location Atmore AL  its NOT ok to contact this poster with services or other commercial interests    PostingID3410134239     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
USA-KNO-KNO, shih tzu 3 years old 25000 full blooded with papers girl not fixed well taken care of email me at jacksonstroanestateedu  shih tzu 3 years old 25000 full blooded with papers girl not fixed well taken care of email me at jacksonstroanestateedu  Ready to thinkagain  Hello againif you saw my last post you know that Im here to pick your brain for your own good  Im hoping youll break away from the norm and analyze what you believe My hope is youll ask these questions and see that what you know is what people have created about God and He is trying hard to show you who He really is  Anyway before I offer my take on what these questions taught me Ill just ask them and hopefully youll think past what youre conditioned to think These were in my last post and Ill include them here but Ill add five more I know the answers so please no emails I know the bible too so no need to edumacate melol So here goes One When was the Bible written and by who and was it normal for those who wrote the Bible to be able to read and write back then Two Who was the Bible written for and were those people known to be able to read and write Three Why are the Bible stories not clear and easy to read and understand even for those who are educated and scholars let alone the peasants who followed Jesus Four What are the characteristics of God based on the stories in the Bible like in the book of Job And Five Why is there ZERO documents written by Jesus Christ himself  Next five Six As a Christian do you believe in the old testament or do you ignore half the Bible Seven Aaaand if you dont ignore half the Bible do you believe the Old Testament Eight I think his name is Methusela but how old was he and exactly what would cause lifespan to decrease from almost a 1000 in Old testament times to barely 100 now Hmmm did we de evolve  Nine If you never been told about Christianity or other religions would you know God and spirituality  Ten Do you honestly think the creator God only has room for people who bare the label you have for your spiritual belief   I have sooooo many more but ask these for now of yourself Maybe youll see that written words only create fairy tales and fiction of Someone who cant be described but felt Ill be back with more in a few daysweeks     Location Bible Belt  its NOT ok to contact this poster with services or other commercial interests    PostingID3410135804     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
USA-CTN-CHA, Male English Bulldog  Brindle  Purebreed Ziggy is a great bulldog He is great with kids and other dogs He is such a sweety He has a great personality and is pretty trained Def potty trained Great guard dog He only barks when someone is at the door or he hears something beside that hes really quiet and chill He is a AKC registered pure breed He has a great bloodline I have both his moms and dads papers aswell He is all up to date with shots and has been microchipped 7047817119  he will be readyavailable at the end of Nov But you can meet him and I would like to meet you I want to make sure he gets a great new home   Shihtzu Concord I have a small shihtzu available he will be 1 on November 30th I had an unexpected death and cannot take care of him There is a rehoming fee of 50 He is up to date on all his shots and fixed  pack ampplay with high chair This pack and play and the high chair is in very good condiction just dont have room for it any more Cal or text Jamie at 704 905 6201  AKC Shihtzu 1 girl and 1 boy left 9 weeks oldthey have the first shotsbrown and whiteplease call me at 865 776 6308 Paul      Location Gastonia  its NOT ok to contact this poster with services or other commercial interests    PostingID3410137529     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    yard sale west charlotte 7812 tuckaseegee road 8amhousewares beddingchanging tablepaintball stuffclothesstrollersrecord albumsdvdsetc  pack ampplay with high chair This pack and play and the high chair is in very good condiction just dont have room for it any more Cal or text Jamie at 704 905 6201 
USA-TLS-TUL, FOUND  Pitbull pair Found  We found a female rednose pitbull near our house on November 13th Fur is reddishbrown in color with a white stripe going down the middle of her face and underneath jaw as well as a white chest She had no tags or collar and was found near 21st and Memorial crossroads specifically at 17th and 89th E Ave Maintenence for the apartment complex also found a bluenose pitbull in the same area If either of these are your dogs call 9183060390 or email aliensvspredator2yahoocom  Sponsors needed for a Soccer Team Ive been a soccer coach for almost 5 years my boys and a couple of girls are from 14 to 18 years old we have been part of ST Thomas Soccer Club Tulsa Nationals and currently in Midland Soccer Club Tulsa my work is completely free I dont charge to this guys for coaching them they only pay at games 100 referee fees and this is what we need for winter season  Rent electric generator big enough to light a soccer field for 30 days starting on Monday 111912 through Wednesday 022713 This is Mondays and Wednesdays from 600 pm to 730 pm  Very important I DO NOT MANAGE MONEY What I planned to do is to have a contract with a rent company of your preference and make the payment yourself and I can have a lean on my vehicle during this months November 2012 trough February 2013 to guranty the cover of any damage to the generator it is the only thing I can offer for your help Also I can have references from other coaches and persons on charge of the mentioned clubs  You dont have to pay for the full period of time only pay as much as you can and well see who else can pay for the rest  We have pretty much what we need for training exept for the lights for this months also please notice that this guys are not in the possibility to be in a competitive team it is too expensive for them  All this time weve been training in the same place and time by 41st and Garnet so if you are interested in help us please contact me at 9189555627  If you have a field that is close to this area and have already lights it will be even better that way we dont have to pay for renting a generator  Thank you in advance for your help If you cant help but you know who can please let them know about this post     Location Tulsa Ok  its NOT ok to contact this poster with services or other commercial interests    PostingID3410178489     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    mini schnauzer I have an 8 week old female miniature Schnauzer She is very playful And very loving with children and other dogs I am asking a rehomimg fee of what I paid for her She is up to date on shots and comes with her food toys and food dish Call or text Kristen at 9188520175 I can send more pics Thanks for looking   WEENIER DOG sweet weenier dog to good home house broke kennel trained at night which will come with her awesome with Kids and outbreak animals call or text 9188031412     Location claremore  its NOT ok to contact this poster with services or other commercial interests    PostingID3410161290     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    Adult Male Cat Needs Help This kitty has been following me around at work all week and has not left the area He is very friendly and loving I have been bringing him food but there is no one around on the weekends and Im worried about him I want to try Craigslist before I call the pound Please if you are looking for an adult loving male kitty please contact me I will only give him to someone that plans to get him fixed Thanks  TWO MALE GUINEA PIGS two male Gueinea pigs one white and gray short hair and a black and white longhair very sweet rehoming fee of 30 to ensure good home also comes with big cage call or text 9188031412     Location claremore  its NOT ok to contact this poster with services or other commercial interests    PostingID3410148075     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum    English Bulldog female puppy Beautiful Brindle  White female AKC English Bulldog pup Born on 8242012 which will make her 11 weeks old She is Vet checked and up to date on all her shots She has a great personality and her white markings along with her Tiger Stripes makes her gorgeous She has been raised in our house along with her parents No history of any health problems on either parents She has Champion bloodlines on both sides Sire and Dam This puppy has had the greatest care spoiled if you ask me and is ready to make her journey to make someones family very happy There is a rehoming fee If interested email for more information  English Bulldog female puppy Beautiful Brindle  White female AKC English Bulldog pup Born on 8242012 which will make her 11 weeks old She is Vet checked and up to date on all her shots She has a great personality and her white markings along with her Tiger Stripes makes her gorgeous She has been raised in our house along with her parents No history of any health problems on either parents She has Champion bloodlines on both sides Sire and Dam This puppy has had the greatest care spoiled if you ask me and is ready to make her journey to make someones family very happy There is a rehoming fee If interested email for more information  Weiner Dog puppy Shes a sweet little girl  real playful full of energy smart and would be the ideal pet Doesnt bite or bark  House trained and all My husband and I arent home all the time I just got a job offer for full time and I would just like to give her to a good home that wouldnt neglect her No fee Shes under 25 pounds  please call or text for pictures 6616079212     Location Tulsa  its NOT ok to contact this poster with services or other commercial interests    PostingID3410133528     Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum   
